4,470.94,60.634,22.483,67.448,0.21974
4,433.32,66.216,47.368,142.1,0.093735
4,113.79,35.255,18.479,55.438,0.056928
4,187.01,198.71,23.382,70.146,-0.0037313
4,272.62,423.65,17.768,53.305,-0.086173
4,363.26,90.692,18.479,55.438,-0.33267
4,531,379,32,96,-0.47535
5,445.16,279.37,47.368,142.1,1.5567
5,147.34,84.976,20.787,62.36,1.1403
5,70.113,331.08,35.996,107.99,1.0336
5,176.01,176.01,27.354,82.061,0.95719
5,413.85,46.339,21.618,64.854,0.94503
5,173.11,84.596,25.29,75.87,0.93419
5,436.96,112.48,33.28,99.84,0.86489
5,132.81,122,21.618,64.854,0.72992
5,127.35,177.14,28.448,85.344,0.58075
5,127.65,44.494,18.479,55.438,0.57699
5,313.08,286.09,35.996,107.99,0.43977
5,110.58,147.06,24.317,72.952,0.28998
5,266.78,385.13,29.586,88.757,0.0058355
5,116.87,81.796,23.382,70.146,-0.081331
5,362.38,87.641,23.382,70.146,-0.13566
5,30.096,281.58,29.586,88.757,-0.2556
5,273.29,220.44,19.218,57.655,-0.41528
6,466.11,339.78,42.11,126.33,1.6221
6,476.9,155.49,27.354,82.061,1.3785
6,183.54,98.426,24.317,72.952,0.9639
6,214.11,108.91,26.302,78.905,0.75033
6,444.3,148.44,29.586,88.757,0.68065
6,328.8,312.16,33.28,99.84,0.66032
6,106.02,162.91,28.448,85.344,0.47683
6,433.15,126.55,20.787,62.36,0.29758
6,104.16,378.72,33.28,99.84,0.15785
6,122.06,128.63,26.302,78.905,0.11123
6,62.552,311.16,21.618,64.854,-0.023571
6,272.62,419.21,17.768,53.305,-0.39769
7,478.65,178.65,30.769,92.308,1.2199
7,274.18,385.13,29.586,88.757,1.0985
7,442.16,146.55,43.794,131.38,0.86743
7,157.73,100.57,20.787,62.36,0.40961
7,328.8,303.84,33.28,99.84,0.3148
7,185.76,116.21,25.29,75.87,0.2249
7,92.835,364.24,37.435,112.31,0.19589
7,455.31,415.34,19.987,59.961,-0.1496
7,379.23,37.187,17.768,53.305,-0.43934
8,453.6,195.68,33.28,99.84,1.4339
8,66.262,282.58,34.611,103.83,1.2655
8,431.6,71.875,22.483,67.448,0.73715
8,198.4,103.56,25.29,75.87,0.66126
8,9.4231,286.35,30.769,92.308,0.4608
8,345.52,289.37,37.435,112.31,0.3417
8,153.14,122.74,24.317,72.952,0.19811
8,124.35,153.18,19.218,57.655,0.10379
8,489.24,223.69,25.29,75.87,0.0034537
8,165.24,62.552,21.618,64.854,-0.12919
8,134.9,86.267,24.317,72.952,-0.20016
8,30.096,385.13,29.586,88.757,-0.42921
9,511.09,189.68,27.354,82.061,1.2458
9,355.92,274.94,40.49,121.47,1.0187
9,84.681,248.26,28.448,85.344,1.0152
9,448.14,224.28,38.933,116.8,0.93919
9,169.48,122.71,23.382,70.146,0.84144
9,200.21,118.85,29.586,88.757,0.62783
9,128.85,90.918,25.29,75.87,0.31381
9,489.24,267.95,25.29,75.87,0.024918
9,150.75,53.734,18.479,55.438,-0.1552
9,153.14,165.3,24.317,72.952,-0.1569
9,163,379,32,96,-0.31604
9,114.74,153.18,19.218,57.655,-0.3462
9,99.932,132.27,18.479,55.438,-0.45225
9,171.38,43.712,24.317,72.952,-0.45852
10,493.06,214.1,35.996,107.99,1.4914
10,523,211,32,96,1.4123
10,196.52,128.14,27.354,82.061,1.292
10,148.69,212.7,28.448,85.344,1.0527
10,373.6,280.01,37.435,112.31,0.80693
10,187.71,86.072,18.479,55.438,0.59622
10,192.82,207.61,29.586,88.757,0.23317
10,111.46,170.63,29.586,88.757,0.18723
10,181.45,51.743,21.618,64.854,-0.021787
11,508.22,234.5,42.11,126.33,1.6467
11,233.84,174.66,26.302,78.905,1.2982
11,191.36,184.25,28.448,85.344,1.2723
11,403.04,57.148,21.618,64.854,0.67611
11,377.73,303.76,29.586,88.757,0.66108
11,184.29,94.358,22.483,67.448,0.62791
11,141.5,160.47,25.29,75.87,0.54134
11,128.08,71.875,22.483,67.448,0.20212
11,181.24,148.36,26.302,78.905,0.053312
11,166.01,63.84,17.768,53.305,0.052225
11,112.48,204,33.28,99.84,-0.17134
11,66.063,171.34,42.11,126.33,-0.34591
12,513.98,289.37,37.435,112.31,1.8399
12,220.01,159.22,24.317,72.952,1.3873
12,545.48,282.68,38.933,116.8,1.2907
12,425.98,66.254,22.483,67.448,1.1829
12,181.24,108.91,26.302,78.905,0.80933
12,476.96,77.166,17.768,53.305,0.80931
12,377.73,303.76,29.586,88.757,0.53213
12,455.66,44.494,18.479,55.438,0.166
12,67,243,32,96,0.10828
12,261.66,152.53,20.787,62.36,0.0078218
12,155.58,132.5,30.769,92.308,-0.018612
12,165.5,65.563,19.987,59.961,-0.15033
12,573.46,261.66,20.787,62.36,-0.2319
12,34.897,226.92,28.448,85.344,-0.30539
13,551.64,321.72,43.794,131.38,1.6607
13,518.74,329.25,42.11,126.33,1.1979
13,126.83,369.11,34.611,103.83,1.0549
13,127.41,57.148,21.618,64.854,0.80206
13,473.3,73.361,21.618,64.854,0.57482
13,328.8,337.12,33.28,99.84,0.56236
13,377.76,291.24,34.611,103.83,0.41083
13,192.26,78.766,21.618,64.854,0.3933
13,176.05,132.81,21.618,64.854,0.33734
13,111.46,192.82,29.586,88.757,0.11807
13,223.76,143.8,17.768,53.305,-0.090385
13,29.616,175.61,38.933,116.8,-0.11052
13,33.06,321.34,19.218,57.655,-0.24067
13,163.27,40.192,30.769,92.308,-0.39327
14,117.21,360.55,38.933,116.8,1.6761
14,179.43,147.82,25.29,75.87,1.2566
14,141.78,154.93,26.302,78.905,0.88546
14,67.078,200.21,29.586,88.757,0.81436
14,404.11,267.47,45.546,136.64,0.72833
14,371.36,276.61,42.11,126.33,0.6325
14,435.46,51.743,21.618,64.854,0.57412
14,151.94,75.95,23.382,70.146,0.22805
14,124.35,196.42,19.218,57.655,-0.079091
14,189.91,83.116,22.483,67.448,-0.11077
15,445.32,65.563,19.987,59.961,1.2526
15,189.91,94.358,22.483,67.448,1.2264
15,113.13,162.91,28.448,85.344,1.0639
15,101.74,338.58,47.368,142.1,1.0486
15,378.65,301.73,30.769,92.308,0.9343
15,159.22,165.3,24.317,72.952,0.83751
15,80.27,203.36,27.354,82.061,0.52106
15,17.964,233.22,37.435,112.31,0.44334
15,186.86,176.05,21.618,64.854,0.26184
15,141.78,391.65,26.302,78.905,0.15377
15,230.46,110.53,19.987,59.961,0.11312
15,55.871,201.77,24.317,72.952,0.0056052
15,161.57,108.26,17.768,53.305,-0.03784
16,97.749,350.81,38.933,116.8,1.3055
16,373.6,289.37,37.435,112.31,0.98554
16,154.93,187.81,26.302,78.905,0.98166
16,101.73,186.35,30.769,92.308,0.96241
16,454.08,66.254,22.483,67.448,0.93434
16,52.286,215.01,29.586,88.757,0.82136
16,178.75,74.915,34.611,103.83,0.74773
16,153.18,105.13,19.218,57.655,0.28178
16,421.07,286.09,35.996,107.99,-0.07617
17,205.99,86.05,17.768,53.305,0.98352
17,379,299,32,96,0.84055
17,87.52,212.32,33.28,99.84,0.82591
17,148.36,115.48,26.302,78.905,0.81116
17,465.32,83.116,22.483,67.448,0.67521
17,126.25,215.01,29.586,88.757,0.33413
17,173.11,84.596,25.29,75.87,0.28063
17,8.6053,233.22,37.435,112.31,0.27477
17,412.07,286.09,35.996,107.99,0.17938
17,360.4,84.976,20.787,62.36,-0.37637
18,470.27,90.918,25.29,75.87,0.96856
18,59,251,32,96,0.87005
18,140.98,128.82,24.317,72.952,0.82908
18,204.55,87.641,23.382,70.146,0.7934
18,373.6,289.37,37.435,112.31,0.77754
18,181.24,128.63,26.302,78.905,0.77026
18,102.19,242.58,37.435,112.31,0.49548
18,188.22,81.608,17.768,53.305,0.46598
18,302.15,253.48,38.933,116.8,0.15208
18,170.64,94.979,21.618,64.854,0.069913
19,481.28,104.06,29.586,88.757,1.1129
19,376.08,286.09,35.996,107.99,0.95121
19,209.7,105.76,20.787,62.36,0.70131
19,409.21,321.61,38.933,116.8,0.53053
19,7.9068,296.37,29.586,88.757,0.47399
19,61.114,286.09,35.996,107.99,0.45699
19,123,139,32,96,0.29241
19,476.59,65.628,25.29,75.87,0.1874
19,11,211,32,96,0.11125
19,163,139,32,96,0.10747
19,30.69,326.74,47.368,142.1,-0.36066
20,209.7,121.35,20.787,62.36,1.1749
20,504.25,128.14,27.354,82.061,1.1701
20,378.65,301.73,30.769,92.308,0.68422
20,146.41,165.88,38.933,116.8,0.53826
20,183.78,63.84,17.768,53.305,0.48508
20,168.44,135.6,43.794,131.38,0.087725
20,160.95,338.58,47.368,142.1,-0.032813
20,141.78,398.22,26.302,78.905,-0.14073
20,363.26,90.692,18.479,55.438,-0.32132
20,4.2327,354.97,19.218,57.655,-0.61443
21,523,147,32,96,1.6731
21,409.21,282.68,38.933,116.8,1.0323
21,128.82,116.66,24.317,72.952,0.69913
21,124.65,179.39,43.794,131.38,0.53821
21,166.79,135.18,25.29,75.87,0.51383
21,117.15,46.071,17.768,53.305,0.49237
21,369.95,256.09,45.546,136.64,0.32459
21,194.04,124.81,30.769,92.308,0.23709
21,192.66,50.513,17.768,53.305,0.20316
21,84.681,191.36,28.448,85.344,-0.016521
21,173.11,198.4,25.29,75.87,-0.085951
21,475.84,70.457,28.448,85.344,-0.26523
22,206.77,150.56,22.483,67.448,1.3631
22,124.11,367.08,35.996,107.99,1.2606
22,409.21,282.68,38.933,116.8,1.0923
22,511.84,170.72,33.28,99.84,1.0521
22,139.36,50.513,17.768,53.305,0.7338
22,365.52,266.98,43.794,131.38,0.52711
22,91,227,32,96,0.4501
22,481.42,80.188,24.317,72.952,0.43448
22,111.02,134.41,23.382,70.146,0.37746
22,141.04,126.25,29.586,88.757,0.20523
22,163.23,148.44,29.586,88.757,0.18443
22,123.03,53.734,18.479,55.438,0.087121
22,46.339,240.9,21.618,64.854,-0.14245
23,195.7,177.46,24.317,72.952,1.5824
23,155.49,107.62,27.354,82.061,1.5658
23,523.34,214.5,37.435,112.31,1.4791
23,126.55,110.96,20.787,62.36,1.2365
23,409.21,282.68,38.933,116.8,1.171
23,112.98,355.92,40.49,121.47,0.9974
23,365.52,266.98,43.794,131.38,0.74281
23,39.742,233.31,45.546,136.64,0.53808
23,147.88,178.65,30.769,92.308,-0.076891
23,105.79,159.83,21.618,64.854,-0.4515
24,548.25,254.7,40.49,121.47,1.5915
24,132.81,122,21.618,64.854,1.3176
24,123,371,32,96,1.0182
24,365.52,266.98,43.794,131.38,0.72824
24,159.22,201.77,24.317,72.952,0.58381
24,91.793,184.25,28.448,85.344,0.56147
24,475,310.77,43.794,131.38,0.41284
24,118.18,204.71,34.611,103.83,0.29516
24,155.8,84.681,28.448,85.344,0.051547
24,404.11,278.86,45.546,136.64,0.015508
24,12.156,349.4,18.479,55.438,-0.33661
25,540.75,313.02,45.546,136.64,1.4541
25,480.68,267.53,47.368,142.1,1.1973
25,124.81,232.5,30.769,92.308,0.79018
25,365.52,266.98,43.794,131.38,0.68744
25,515.91,83.116,22.483,67.448,0.64542
25,404.11,278.86,45.546,136.64,0.59981
25,165.5,145.51,19.987,59.961,0.54506
25,68.029,213.93,24.317,72.952,0.41708
25,167.59,76.302,19.218,57.655,0.20178
25,115,379,32,96,0.17185
25,83,235,32,96,0.026847
25,71.951,274.27,25.29,75.87,-0.19291
25,124.81,63.269,30.769,92.308,-0.45545
26,409.21,282.68,38.933,116.8,1.484
26,475,234.13,43.794,131.38,1.3877
26,94.038,270.96,30.769,92.308,1.2531
26,365.52,266.98,43.794,131.38,0.78328
26,160.47,166.79,25.29,75.87,0.77956
26,206.03,85.911,19.218,57.655,0.688
26,179.33,90.492,17.768,53.305,0.37852
26,39.349,272.95,38.933,116.8,0.30825
26,23.425,246.99,26.302,78.905,0.23079
26,263.01,227.93,23.382,70.146,0.080559
26,148.37,100.32,19.218,57.655,0.030291
26,538.81,367.88,18.479,55.438,-0.13491
27,129.12,187.36,33.28,99.84,1.0681
27,20.96,328.8,33.28,99.84,0.73713
27,365.52,266.98,43.794,131.38,0.64193
27,215.43,109.17,18.479,55.438,0.50075
27,252.39,99.932,18.479,55.438,0.48762
27,14.346,230.67,34.611,103.83,0.42215
27,404.11,278.86,45.546,136.64,0.17167
27,467.19,205.14,37.435,112.31,0.12522
27,133.7,111.22,22.483,67.448,-0.047467
27,161.51,89.179,26.302,78.905,-0.073744
27,132.27,62.973,18.479,55.438,-0.32662
27,272.06,225.29,20.787,62.36,-0.39386
28,461.92,187.36,33.28,99.84,0.65965
28,381.01,279.84,22.483,67.448,0.54464
28,413.47,276.61,42.11,126.33,0.16144
28,187.81,95.755,26.302,78.905,0.14158
28,67.078,215.01,29.586,88.757,0.12297
28,108.91,227.26,26.302,78.905,-0.059607
28,374.79,46.071,17.768,53.305,-0.11884
28,141.78,391.65,26.302,78.905,-0.28431
28,21.395,266.24,18.479,55.438,-0.48922
28,272.62,223.76,17.768,53.305,-0.49779
29,27.323,261.29,37.435,112.31,1.1518
29,189.68,100.79,27.354,82.061,0.95149
29,379.23,46.071,17.768,53.305,0.65533
29,436.9,170.63,29.586,88.757,0.58744
29,358.56,256.09,45.546,136.64,0.40362
29,368.23,116.87,23.382,70.146,0.32113
29,80.554,225.46,19.987,59.961,0.27622
29,332.67,299.83,43.794,131.38,0.27178
29,291.24,308.54,34.611,103.83,0.23879
29,150.56,111.22,22.483,67.448,0.22617
29,194.39,168.08,26.302,78.905,0.1945
29,54.24,187.36,33.28,99.84,0.036732
29,262.57,226.09,24.317,72.952,-0.15301
30,191.36,98.904,28.448,85.344,1.344
30,411.37,128.63,26.302,78.905,1.336
30,355.92,274.94,40.49,121.47,1.1225
30,163.23,104.06,29.586,88.757,1.0517
30,382.96,139.63,37.435,112.31,0.18073
30,299.83,299.83,43.794,131.38,-0.14642
30,360.4,84.976,20.787,62.36,-0.35918
30,375.43,97.241,25.29,75.87,-0.39559
31,422.19,162.33,27.354,82.061,0.91862
31,140.19,378.65,30.769,92.308,0.63994
31,350.42,255.69,47.368,142.1,0.56998
31,114.46,155.49,27.354,82.061,0.56628
31,173.05,122.46,22.483,67.448,-0.19631
31,230.67,83.568,34.611,103.83,-0.31664
32,87.52,370.4,33.28,99.84,1.1827
32,433.17,191.36,28.448,85.344,1.125
32,14.346,308.54,34.611,103.83,0.98992
32,120.53,80.554,19.987,59.961,0.94879
32,467,187,32,96,0.93967
32,350.42,255.69,47.368,142.1,0.45733
32,433.17,27.785,28.448,85.344,0.085943
32,566.97,111.02,23.382,70.146,-0.38229
32,124.81,163.27,30.769,92.308,-0.43682
33,503.52,228.96,33.28,99.84,1.3961
33,217.12,140.19,30.769,92.308,1.1359
33,448.14,224.28,38.933,116.8,0.97752
33,350.81,272.95,38.933,116.8,0.55227
33,314.9,303.05,47.368,142.1,0.4117
33,126.25,118.85,29.586,88.757,0.11133
33,42.532,291.21,47.368,142.1,-0.1431
33,385.36,50.573,19.987,59.961,-0.22469
33,435,27,32,96,-0.23009
34,457,338.58,47.368,142.1,1.6714
34,533.51,273.93,34.611,103.83,1.4688
34,154.43,94.979,21.618,64.854,1.0764
34,485.91,280.01,37.435,112.31,0.58944
34,181.17,116.87,23.382,70.146,0.57064
34,313.02,301.63,45.546,136.64,0.5221
34,460.28,62.973,18.479,55.438,0.51689
34,128.63,108.91,26.302,78.905,0.3836
34,66.262,247.97,34.611,103.83,0.36468
34,143.57,393.4,19.218,57.655,0.33661
34,122.46,313.56,22.483,67.448,0.25887
34,227.26,128.63,26.302,78.905,0.1902
34,360.37,85.55,19.987,59.961,-0.20421
34,94.038,186.35,30.769,92.308,-0.3018
34,398.21,52.279,19.218,57.655,-0.36119
35,445.05,297.67,42.11,126.33,1.8322
35,99,227,32,96,0.83915
35,169.48,128.56,23.382,70.146,0.67625
35,308.19,308.19,42.11,126.33,0.42385
35,433.15,95.369,20.787,62.36,0.23365
35,487.52,315.43,40.49,121.47,0.23124
35,578.62,345.8,40.49,121.47,0.16131
35,122.53,97.241,25.29,75.87,0.09384
35,232.09,79.112,35.996,107.99,-0.16305
35,143.62,105.79,21.618,64.854,-0.20249
35,504.29,77.569,28.448,85.344,-0.2443
35,459.19,94.935,17.768,53.305,-0.3607
35,135.6,212.24,43.794,131.38,-0.36916
35,164.61,99.932,18.479,55.438,-0.47306
36,187.81,115.48,26.302,78.905,0.77681
36,475.84,84.681,28.448,85.344,0.62059
36,115,203,32,96,0.48444
36,233.22,74.117,37.435,112.31,0.37269
36,457,291.21,47.368,142.1,0.26245
36,167.43,105.6,22.483,67.448,0.223
36,423.65,59.398,17.768,53.305,0.1306
36,313.08,313.08,35.996,107.99,0.017869
36,121.35,95.369,20.787,62.36,-0.044712
36,370.28,214.55,38.933,116.8,-0.078755
36,189.68,182.85,27.354,82.061,-0.15821
36,263.27,209.42,30.769,92.308,-0.47874
37,467.61,224.28,38.933,116.8,1.9116
37,141.82,182.85,27.354,82.061,1.1537
37,163.63,116.87,23.382,70.146,1.1163
37,451.68,78.766,21.618,64.854,0.84434
37,426.68,75.95,23.382,70.146,0.5287
37,376.08,277.09,35.996,107.99,0.29198
37,467,99,32,96,0.21897
37,311.88,311.88,38.933,116.8,0.17667
37,173.11,192.08,25.29,75.87,0.0074546
37,227,75,32,96,-0.10982
37,185.76,128.85,25.29,75.87,-0.32737
38,477.34,195.08,38.933,116.8,1.5077
38,45.92,195.68,33.28,99.84,1.1993
38,414.55,86.267,24.317,72.952,1.0179
38,497.64,325.55,40.49,121.47,1.0162
38,444.22,81.796,23.382,70.146,0.50709
38,153.14,128.82,24.317,72.952,0.37241
38,308.19,308.19,42.11,126.33,0.21529
38,162.91,162.91,28.448,85.344,0.18443
38,387.41,212.24,43.794,131.38,-0.099828
38,477.34,97.749,38.933,116.8,-0.11589
38,199.15,130.83,45.546,136.64,-0.13224
39,470.24,170.72,33.28,99.84,1.9178
39,518.51,184.25,28.448,85.344,1.5372
39,139.63,364.24,37.435,112.31,1.0916
39,138.76,90.715,19.218,57.655,0.92926
39,311.88,311.88,38.933,116.8,0.30114
39,183.54,147.06,24.317,72.952,0.28873
39,394.07,286.09,35.996,107.99,0.26141
39,195.68,195.68,33.28,99.84,0.25807
39,129.23,129.23,42.11,126.33,0.085891
39,432.54,99.377,17.768,53.305,0.075099
39,395.07,92.221,34.611,103.83,-0.048575
39,232.64,170.45,17.768,53.305,-0.16506
39,505.74,122.74,24.317,72.952,-0.36307
40,463.98,154.93,26.302,78.905,1.414
40,109.53,360.46,34.611,103.83,0.75291
40,170.96,201.73,30.769,92.308,0.65998
40,385.76,70.105,23.382,70.146,0.475
40,397.45,105.18,23.382,70.146,0.32725
40,310.77,299.83,43.794,131.38,0.30958
40,413.47,192.39,42.11,126.33,0.29089
40,496.81,146.41,38.933,116.8,0.28955
40,187.77,130.83,45.546,136.64,0.24523
40,69.906,288.88,43.794,131.38,0.068374
40,126.03,197.1,17.768,53.305,-0.14871
40,159.22,92.347,24.317,72.952,-0.27881
41,112.98,345.8,40.49,121.47,1.4374
41,414.74,77.496,22.483,67.448,0.96332
41,184.29,122.46,22.483,67.448,0.92456
41,459.7,133.7,22.483,67.448,0.91689
41,428.64,187.36,33.28,99.84,0.75447
41,169.23,104.55,18.479,55.438,0.40638
41,243.15,141.51,18.479,55.438,0.33272
41,170.72,162.4,33.28,99.84,0.22869
41,311.88,311.88,38.933,116.8,0.21547
41,200.96,148.36,26.302,78.905,-0.14466
41,122.06,102.33,26.302,78.905,-0.18488
41,363.26,86.072,18.479,55.438,-0.22963
41,536.14,177.46,24.317,72.952,-0.32143
42,214.11,122.06,26.302,78.905,1.0954
42,163.23,141.04,29.586,88.757,0.99143
42,427,187,32,96,0.74748
42,446.27,116.6,21.618,64.854,0.58457
42,409.12,71.875,22.483,67.448,0.53569
42,438.35,79.779,20.787,62.36,0.44149
42,38.206,235.68,20.787,62.36,0.37742
42,472.51,81.608,17.768,53.305,0.37626
42,403,179,32,96,0.35613
42,308.19,308.19,42.11,126.33,0.25325
42,9.4231,247.88,30.769,92.308,0.18195
42,192.66,112.7,17.768,53.305,0.10656
42,520.06,178.1,35.996,107.99,0.031454
42,392.56,90.492,17.768,53.305,-0.060679
42,162.91,212.7,28.448,85.344,-0.078725
42,148.37,119.54,19.218,57.655,-0.23542
43,428.64,170.72,33.28,99.84,0.82809
43,444.3,89.268,29.586,88.757,0.69105
43,529.06,205.1,35.996,107.99,0.60266
43,220.01,110.58,24.317,72.952,0.47232
43,417.43,76.302,19.218,57.655,0.40526
43,308.19,308.19,42.11,126.33,0.33831
43,168.08,115.48,26.302,78.905,0.17252
43,179,171,32,96,-0.13728
43,111.46,163.23,29.586,88.757,-0.26843
43,254.07,153.18,19.218,57.655,-0.39003
43,392.25,83.116,22.483,67.448,-0.44246
43,411,171,32,96,-0.44394
44,510.01,154.93,26.302,78.905,1.6213
44,429.5,170.63,29.586,88.757,1.3635
44,165.24,105.79,21.618,64.854,1.1939
44,210.4,93.487,23.382,70.146,1.0004
44,451.03,92.347,24.317,72.952,0.81102
44,419.25,84.17,21.618,64.854,0.70578
44,244.59,148.44,29.586,88.757,0.50725
44,401.73,163.27,30.769,92.308,0.44859
44,475.35,98.426,24.317,72.952,0.42972
44,547.88,247.88,30.769,92.308,0.4135
44,311.88,311.88,38.933,116.8,0.25743
44,192.33,95.312,18.479,55.438,0.058668
44,219.81,148.69,28.448,85.344,-0.013557
44,195,155,32,96,-0.12041
44,155,379,32,96,-0.46865
45,450.3,86.05,17.768,53.305,0.75455
45,424.53,168.08,26.302,78.905,0.72873
45,179.43,135.18,25.29,75.87,0.61927
45,515.91,94.358,22.483,67.448,0.59988
45,394.04,155.58,30.769,92.308,0.55239
45,419.25,84.17,21.618,64.854,0.49657
45,194.11,84.976,20.787,62.36,0.482
45,551.74,255.69,47.368,142.1,0.42793
45,311.88,311.88,38.933,116.8,0.3625
45,10.274,398.22,26.302,78.905,0.13492
45,510.29,201.15,22.483,67.448,0.0088823
45,147.34,90.172,20.787,62.36,-0.034861
45,211,163,32,96,-0.084146
45,141.82,394.84,27.354,82.061,-0.13443
45,390.35,110.53,19.987,59.961,-0.25867
45,70.88,170.72,33.28,99.84,-0.31772
46,422.11,163.23,29.586,88.757,1.4752
46,167.71,167.71,37.435,112.31,0.81345
46,181.45,116.6,21.618,64.854,0.73772
46,126.55,84.976,20.787,62.36,0.69747
46,39.742,301.63,45.546,136.64,0.69118
46,551.74,303.05,47.368,142.1,0.64077
46,490.98,93.487,23.382,70.146,0.62315
46,308.19,308.19,42.11,126.33,0.50924
46,394.07,142.1,35.996,107.99,0.33057
46,425.33,90.547,19.987,59.961,0.047695
46,432.79,402.39,24.317,72.952,-0.49322
47,438.41,331.35,38.933,116.8,1.9741
47,485.95,321.72,43.794,131.38,1.8889
47,485.14,99.332,23.382,70.146,1.5614
47,153.18,71.497,19.218,57.655,1.5333
47,526.01,224.28,38.933,116.8,1.0205
47,424.81,163.27,30.769,92.308,0.93849
47,394.04,155.58,30.769,92.308,0.83992
47,123.1,183.84,40.49,121.47,0.83273
47,183.54,98.426,24.317,72.952,0.8123
47,74.915,369.11,34.611,103.83,0.79682
47,396.77,110.96,20.787,62.36,0.75012
47,430.06,94.979,21.618,64.854,0.66476
47,7.1205,268.09,35.996,107.99,0.42524
47,141.78,398.22,26.302,78.905,-0.023378
47,517.12,94.038,30.769,92.308,-0.19784
48,495.27,280.01,37.435,112.31,1.482
48,467.61,282.68,38.933,116.8,1.137
48,183.54,86.267,24.317,72.952,1.1216
48,422.11,163.23,29.586,88.757,1.0671
48,489.51,100.38,21.618,64.854,0.80893
48,397.61,162.91,28.448,85.344,0.79321
48,335.68,274.94,40.49,121.47,0.37988
48,96.664,215.01,29.586,88.757,0.065791
48,525.62,98.904,28.448,85.344,0.037263
48,39.349,234.01,38.933,116.8,-0.044843
48,116.84,257.36,22.483,67.448,-0.054833
48,546.96,262.48,28.448,85.344,-0.11427
48,578.66,110.96,20.787,62.36,-0.14156
48,113.79,104.55,18.479,55.438,-0.18272
48,8.5072,262.52,21.618,64.854,-0.23946
48,386.42,66.262,34.611,103.83,-0.48792
49,516.28,243.75,38.933,116.8,1.6147
49,139.36,59.398,17.768,53.305,1.4856
49,484.06,250.09,35.996,107.99,1.335
49,115.11,358.08,35.996,107.99,1.2616
49,395,155,32,96,0.89916
49,418.94,162.91,28.448,85.344,0.62389
49,184.29,116.84,22.483,67.448,0.32406
49,109.17,132.27,18.479,55.438,0.24739
49,46.041,233.22,37.435,112.31,0.22997
49,95.312,99.932,18.479,55.438,0.20876
49,397.63,105.79,21.618,64.854,0.18306
49,313.02,301.63,45.546,136.64,0.17213
49,544.01,122.46,22.483,67.448,-0.033686
49,511.1,116.16,20.787,62.36,-0.044167
49,555.58,309.42,30.769,92.308,-0.08657
49,166.01,54.955,17.768,53.305,-0.24721
49,32.53,206.77,22.483,67.448,-0.25234
49,578.69,110.58,24.317,72.952,-0.49168
50,498.9,213.36,34.611,103.83,1.7972
50,529.06,214.1,35.996,107.99,1.77
50,178.47,72.213,18.479,55.438,1.3761
50,104.06,185.42,29.586,88.757,1.2052
50,395,155,32,96,1.1344
50,107.48,360.55,38.933,116.8,0.90833
50,198.71,134.41,23.382,70.146,0.80334
50,537.75,128.56,23.382,70.146,0.62002
50,511.82,116.66,24.317,72.952,0.48769
50,308.09,317.45,37.435,112.31,0.36511
50,419,155,32,96,0.33625
50,150.75,53.734,18.479,55.438,0.13225
50,475.08,100.32,19.218,57.655,0.036895
50,141.78,108.91,26.302,78.905,-0.15408
50,530.26,105.54,19.987,59.961,-0.27024
50,262.24,204,33.28,99.84,-0.45291
